Workcenter,Machine,Job,Type,Priority
3,1,job11144,4,1
4,0,job11103,1,1
3,0,job10807,2,1
1,0,job11036,4,1
2,1,job11192,3,1
4,1,job10938,1,1
1,0,job10986,4,1
1,0,job11271,3,1
1,1,job11096,1,1
2,0,job11045,4,1
2,1,job11202,4,1
3,0,job11154,3,1
2,0,job11122,2,1
4,0,job11163,1,1
3,0,job11104,1,1
1,0,job11281,4,1
2,0,job11015,2,1
1,0,job11046,4,1
3,0,job11164,1,1
2,0,job11065,4,1
3,0,job10997,2,1
4,0,job11123,2,1
4,1,job11028,1,1
1,0,job11086,3,1
1,0,job11291,3,1
3,0,job10877,2,1
4,1,job10888,1,1
3,0,job11124,2,1
1,0,job11301,3,1
4,0,job11193,3,1
1,1,job11016,2,1
2,0,job11222,2,1
4,0,job10868,4,1
4,1,job10808,2,1
3,0,job10917,1,1
3,0,job11194,3,1
1,0,job11066,4,1
1,1,job11311,1,1
2,0,job11155,3,1
3,1,job10967,4,1
4,0,job11223,2,1
4,0,job11203,4,1
3,0,job11057,3,1
4,0,job10928,4,1
2,0,job11105,1,1
1,1,job11321,2,1
2,0,job11172,2,1
3,0,job11224,2,1
1,0,job11156,3,1
2,1,job11262,4,1
2,0,job11165,1,1
3,1,job11204,4,1
1,1,job11106,1,1
2,1,job11075,4,1
1,0,job11331,4,1
3,1,job11037,4,1
2,1,job11182,1,1
4,0,job11173,2,1
4,0,job11263,4,1
4,1,job10998,2,1
3,1,job10987,4,1
1,1,job11341,2,1
1,0,job11076,4,1
1,1,job11166,1,1
3,0,job11174,2,1
2,0,job11115,4,1
3,0,job10957,2,1
4,1,job10878,2,1
2,1,job11272,3,1
3,1,job11264,4,1
1,0,job11351,4,1
4,0,job11183,1,1
1,0,job11116,4,1
2,0,job11282,4,1
2,0,job11125,2,1
3,0,job11184,1,1
2,0,job11135,4,1
2,1,job11212,2,1
1,0,job11361,1,1
3,1,job11047,4,1
4,1,job10918,1,1
4,0,job11273,3,1
4,0,job11283,4,1
3,0,job11087,3,1
4,0,job11213,2,1
1,0,job11371,4,1
3,0,job11274,3,1
2,0,job11195,3,1
4,0,job10948,4,1
2,1,job11232,2,1
2,1,job11292,3,1
4,1,job11058,3,1
3,1,job11284,4,1
4,0,job11233,2,1
2,1,job11302,3,1
1,1,job11381,1,1
1,0,job11126,2,1
2,1,job11242,1,1
3,0,job11214,2,1
2,0,job11145,4,1
1,0,job11136,4,1
2,0,job11225,2,1
3,1,job11067,4,1
4,0,job11293,3,1
1,0,job11391,3,1
3,0,job11157,3,1
1,0,job11196,3,1
2,0,job11252,2,1
3,0,job11234,2,1
4,0,job10968,4,1
1,1,job11401,2,1
2,0,job11175,2,1
2,0,job11332,4,1
4,1,job11303,3,1
3,0,job11294,3,1
1,0,job11146,4,1
3,0,job11304,3,1
4,0,job10958,2,1
3,1,job11077,4,1
3,0,job11007,2,1
4,0,job11243,1,1
1,0,job11411,4,1
2,0,job11205,4,1
2,1,job11352,4,1
2,0,job11185,1,1
1,1,job11226,2,1
1,1,job11421,1,1
4,1,job11088,3,1
3,1,job11117,4,1
3,0,job11097,1,1
4,0,job11253,2,1
3,0,job11244,1,1
4,0,job11038,4,1
4,0,job11353,4,1
2,0,job11275,3,1
1,1,job11431,2,1
3,0,job11254,2,1
2,1,job11362,1,1
1,0,job11176,2,1
3,0,job11017,2,1
4,0,job10988,4,1
2,0,job11372,4,1
1,1,job11441,1,1
2,1,job11215,2,1
4,0,job11363,1,1
3,1,job11354,4,1
2,1,job11312,1,1
4,1,job11158,3,1
4,0,job11333,4,1
1,0,job11451,4,1
2,0,job11265,4,1
3,0,job11127,2,1
1,0,job11206,4,1
3,0,job11364,1,1
1,1,job11216,2,1
2,0,job11235,2,1
1,0,job11461,4,1
1,1,job11186,1,1
2,1,job11322,2,1
3,1,job11334,4,1
3,1,job11137,4,1
4,1,job11048,4,1
4,0,job11313,1,1
2,0,job11295,3,1
1,1,job11471,2,1
1,0,job11276,3,1
2,1,job11392,3,1
3,0,job11314,1,1
4,0,job11323,2,1
3,0,job11197,3,1
2,1,job11305,3,1
3,0,job11107,1,1
1,0,job11481,3,1
3,0,job11324,2,1
2,0,job11285,4,1
3,1,job11147,4,1
4,0,job11373,4,1
4,1,job11008,2,1
4,0,job11393,3,1
1,0,job11491,4,1
1,0,job11266,4,1
2,1,job11412,4,1
2,0,job11342,2,1
3,1,job11374,4,1
4,1,job11098,1,1
1,0,job11306,3,1
4,0,job11068,4,1
3,0,job11394,3,1
2,0,job11245,1,1
1,1,job11501,1,1
3,0,job11177,2,1
1,0,job11236,2,1
3,0,job11167,1,1
4,0,job11413,4,1
4,0,job11078,4,1
2,1,job11452,4,1
1,0,job11511,3,1
3,1,job11414,4,1
2,0,job11255,2,1
1,0,job11296,3,1
2,1,job11382,1,1
3,1,job11207,4,1
4,0,job11018,2,1
1,1,job11521,2,1
1,0,job11286,4,1
4,1,job11118,4,1
4,0,job11453,4,1
2,1,job11462,4,1
4,0,job11343,2,1
4,1,job11128,2,1
3,0,job11277,3,1
2,0,job11402,2,1
1,0,job11531,1,1
4,0,job11383,1,1
1,1,job11246,1,1
2,1,job11355,4,1
2,1,job11482,3,1
2,0,job11365,1,1
3,1,job11454,4,1
1,1,job11541,1,1
2,1,job11492,4,1
3,0,job11227,2,1
2,0,job11315,1,1
4,0,job11463,4,1
3,0,job11344,2,1
1,0,job11256,2,1
2,1,job11335,4,1
1,0,job11356,4,1
3,1,job11267,4,1
3,0,job11384,1,1
4,1,job11198,3,1
2,0,job11422,1,1
4,0,job11403,2,1
1,0,job11551,4,1
3,0,job11307,3,1
3,1,job11464,4,1
4,1,job11108,1,1
1,1,job11366,1,1
1,1,job11561,2,1
4,0,job11483,3,1
3,0,job11404,2,1
4,0,job11138,4,1
1,1,job11316,1,1
2,0,job11432,2,1
3,0,job11237,2,1
3,0,job11484,3,1
1,1,job11571,1,1
2,0,job11325,2,1
4,0,job11423,1,1
2,1,job11512,3,1
4,0,job11493,4,1
4,1,job11148,4,1
2,0,job11395,3,1
2,1,job11442,1,1
4,0,job11433,2,1
1,0,job11581,4,1
3,0,job11297,3,1
1,0,job11336,4,1
3,0,job11424,1,1
4,0,job11178,2,1
1,0,job11591,3,1
3,1,job11494,4,1
2,0,job11375,4,1
3,1,job11287,4,1
1,0,job11326,2,1
3,0,job11217,2,1
4,1,job11168,1,1
4,0,job11513,3,1
3,1,job11434,2,1
1,1,job11601,1,1
4,1,job11278,3,1
1,0,job11396,3,1
2,1,job11532,1,1
2,0,job11415,4,1
4,0,job11443,1,1
3,0,job11187,1,1
1,0,job11611,4,1
4,0,job11228,2,1
1,0,job11376,4,1
3,0,job11514,3,1
4,0,job11533,1,1
1,0,job11416,4,1
3,0,job11257,2,1
3,0,job11444,1,1
4,0,job11208,4,1
1,0,job11621,3,1
2,0,job11345,2,1
2,0,job11472,2,1
3,1,job11357,4,1
1,0,job11631,3,1
2,1,job11552,4,1
2,0,job11385,1,1
2,1,job11455,4,1
3,0,job11534,1,1
2,1,job11502,1,1
2,1,job11582,4,1
1,1,job11346,2,1
4,1,job11308,3,1
1,1,job11641,2,1
4,0,job11473,2,1
4,0,job11553,4,1
3,1,job11337,4,1
1,1,job11386,1,1
2,0,job11522,2,1
3,0,job11474,2,1
4,0,job11268,4,1
1,1,job11651,1,1
1,0,job11456,4,1
2,0,job11405,2,1
2,1,job11592,3,1
4,0,job11523,2,1
3,1,job11554,4,1
4,1,job11238,2,1
4,0,job11503,1,1
1,0,job11661,2,1
2,1,job11465,4,1
3,0,job11247,1,1
2,0,job11485,3,1
3,0,job11327,2,1
1,1,job11406,2,1
3,1,job11524,2,1
3,0,job11397,3,1
1,1,job11671,1,1
4,1,job11298,3,1
4,0,job11583,4,1
2,1,job11542,1,1
3,0,job11504,1,1
2,0,job11495,4,1
1,0,job11486,3,1
2,0,job11612,4,1
2,0,job11425,1,1
1,1,job11681,1,1
3,1,job11584,4,1
1,0,job11496,4,1
3,0,job11367,1,1
4,0,job11593,3,1
3,1,job11377,4,1
1,1,job11691,2,1
4,0,job11288,4,1
4,1,job11218,2,1
3,0,job11594,3,1
1,0,job11466,4,1
3,1,job11417,4,1
4,1,job11188,1,1
4,0,job11613,4,1
1,1,job11701,2,1
2,0,job11562,2,1
2,1,job11622,3,1
4,0,job11543,1,1
1,1,job11426,1,1
2,0,job11435,2,1
2,1,job11515,3,1
3,1,job11614,4,1
1,0,job11711,3,1
4,0,job11563,2,1
2,1,job11632,3,1
3,0,job11544,1,1
4,1,job11258,2,1
3,0,job11317,1,1
4,0,job11623,3,1
3,1,job11564,2,1
4,0,job11358,4,1
1,0,job11721,2,1
3,1,job11457,4,1
3,0,job11624,3,1
1,0,job11436,2,1
2,0,job11445,1,1
1,0,job11516,3,1
2,0,job11572,1,1
1,0,job11731,4,1
1,1,job11446,1,1
2,0,job11535,1,1
4,0,job11338,4,1
2,0,job11662,2,1
1,0,job11741,4,1
2,0,job11602,1,1
4,0,job11633,3,1
4,0,job11573,1,1
3,0,job11487,3,1
1,1,job11536,1,1
2,0,job11475,2,1
3,0,job11634,3,1
1,0,job11751,3,1
2,0,job11555,4,1
3,1,job11497,4,1
3,1,job11347,2,1
3,0,job11574,1,1
4,0,job11663,2,1
4,1,job11248,1,1
1,0,job11761,3,1
3,1,job11664,2,1
3,1,job11467,4,1
4,0,job11603,1,1
2,0,job11525,2,1
4,0,job11328,2,1
2,0,job11642,2,1
2,1,job11712,3,1
3,0,job11604,1,1
4,1,job11398,3,1
1,0,job11771,3,1
1,0,job11476,2,1
2,0,job11585,4,1
2,0,job11505,1,1
3,0,job11387,1,1
4,0,job11713,3,1
1,0,job11781,4,1
2,1,job11722,2,1
4,1,job11368,1,1
1,0,job11556,4,1
3,0,job11714,3,1
2,1,job11652,1,1
4,0,job11723,2,1
1,0,job11791,3,1
2,0,job11595,3,1
4,0,job11378,4,1
3,0,job11437,2,1
3,0,job11724,2,1
1,1,job11526,2,1
4,0,job11653,1,1
2,1,job11545,1,1
3,0,job11517,3,1
1,0,job11801,4,1
3,0,job11407,2,1
4,0,job11643,2,1
4,1,job11318,1,1
1,1,job11546,1,1
4,0,job11418,4,1
2,0,job11732,4,1
3,0,job11654,1,1
1,0,job11586,4,1
2,1,job11742,4,1
2,0,job11625,3,1
1,1,job11811,1,1
2,0,job11672,1,1
3,1,job11644,2,1
1,1,job11506,1,1
4,1,job11488,3,1
2,1,job11615,4,1
2,0,job11752,3,1
1,0,job11821,3,1
2,1,job11682,1,1
2,0,job11635,3,1
1,0,job11596,3,1
4,0,job11743,4,1
2,1,job11762,3,1
1,0,job11616,4,1
2,0,job11565,2,1
3,1,job11744,4,1
1,1,job11831,2,1
2,1,job11575,1,1
2,1,job11772,3,1
2,0,job11692,2,1
4,0,job11733,4,1
4,0,job11683,1,1
2,0,job11605,1,1
1,0,job11841,4,1
3,1,job11734,4,1
3,0,job11477,2,1
4,1,job11388,1,1
4,0,job11458,4,1
1,0,job11626,3,1
3,0,job11684,1,1
2,1,job11702,2,1
2,1,job11782,4,1
4,0,job11763,3,1
2,0,job11715,3,1
1,1,job11851,2,1
4,0,job11673,1,1
1,1,job11576,1,1
4,0,job11498,4,1
3,0,job11764,3,1
3,1,job11557,4,1
4,0,job11438,2,1
1,0,job11861,3,1
3,0,job11427,1,1
3,0,job11674,1,1
4,0,job11348,2,1
2,1,job11792,3,1
4,0,job11753,3,1
1,1,job11871,2,1
4,0,job11773,3,1
2,1,job11725,2,1
1,0,job11636,3,1
2,1,job11802,4,1
3,0,job11447,1,1
4,0,job11703,2,1
1,1,job11881,1,1
2,0,job11665,2,1
4,1,job11518,3,1
3,1,job11587,4,1
1,0,job11891,4,1
4,1,job11408,2,1
3,0,job11537,1,1
4,0,job11783,4,1
1,1,job11566,2,1
2,1,job11822,3,1
4,1,job11468,4,1
4,0,job11693,2,1
3,0,job11597,3,1
1,0,job11901,4,1
2,0,job11655,1,1
3,0,job11754,3,1
1,1,job11606,1,1
3,1,job11527,2,1
4,0,job11793,3,1
3,0,job11774,3,1
3,1,job11617,4,1
1,0,job11911,4,1
4,1,job11478,2,1
2,1,job11645,2,1
2,1,job11842,4,1
3,1,job11704,2,1
1,0,job11716,3,1
2,0,job11685,1,1
3,0,job11627,3,1
3,0,job11547,1,1
3,1,job11784,4,1
1,1,job11921,1,1
1,0,job11726,2,1
2,1,job11745,4,1
2,1,job11862,3,1
2,0,job11765,3,1
3,1,job11694,2,1
1,0,job11666,2,1
2,0,job11812,1,1
3,0,job11637,3,1
1,0,job11931,3,1
3,0,job11794,3,1
4,1,job11428,1,1
4,0,job11803,4,1
1,1,job11656,1,1
2,1,job11892,4,1
2,0,job11735,4,1
1,0,job11941,3,1
2,0,job11675,1,1
3,1,job11804,4,1
1,1,job11686,1,1
2,1,job11902,4,1
3,0,job11507,1,1
4,1,job11448,1,1
4,0,job11823,3,1
2,1,job11912,4,1
1,0,job11766,3,1
4,1,job11538,1,1
1,0,job11951,3,1
3,0,job11824,3,1
4,0,job11558,4,1
3,0,job11717,3,1
4,1,job11598,3,1
2,1,job11832,2,1
4,0,job11813,1,1
1,1,job11646,2,1
1,0,job11961,1,1
2,0,job11755,3,1
3,0,job11814,1,1
1,0,job11736,4,1
3,1,job11727,2,1
4,0,job11588,4,1
2,0,job11775,3,1
2,1,job11852,2,1
1,0,job11971,2,1
1,1,job11676,1,1
4,0,job11843,4,1
4,1,job11628,3,1
4,0,job11528,2,1
3,0,job11667,2,1
1,0,job11746,4,1
3,1,job11844,4,1
4,1,job11548,1,1
1,0,job11756,3,1
1,0,job11981,4,1
3,0,job11577,1,1
2,1,job11932,3,1
4,1,job11638,3,1
1,0,job11776,3,1
4,0,job11618,4,1
2,1,job11942,3,1
2,0,job11795,3,1
4,0,job11863,3,1
1,0,job11991,1,1
3,0,job11767,3,1
2,0,job11872,2,1
4,1,job11508,1,1
1,0,job11796,3,1
2,1,job11952,3,1
2,0,job11705,2,1
1,1,job12001,2,1
3,0,job11864,3,1
4,0,job11873,2,1
2,0,job11825,3,1
4,0,job11893,4,1
2,0,job11882,1,1
4,1,job11718,3,1
2,0,job11962,1,1
3,0,job11874,2,1
1,1,job12011,2,1
2,1,job11785,4,1
4,0,job11903,4,1
1,1,job11706,2,1
3,1,job11894,4,1
2,0,job11815,1,1
3,1,job11567,2,1
3,1,job11737,4,1
3,1,job11904,4,1
1,1,job12021,1,1
1,0,job11826,3,1
4,0,job11913,4,1
2,1,job11695,2,1
4,0,job11668,2,1
4,0,job11833,2,1
1,0,job12031,3,1
3,1,job11914,4,1
3,0,job11607,1,1
4,1,job11578,1,1
2,0,job11972,2,1
4,1,job11853,2,1
4,0,job11883,1,1
4,1,job11768,3,1
1,1,job12041,1,1
2,0,job11805,4,1
2,0,job11922,1,1
3,1,job11747,4,1
4,0,job11963,1,1
2,1,job11865,3,1
4,0,job11933,3,1
1,1,job11816,1,1
3,0,job11757,3,1
3,0,job11834,2,1
4,0,job11728,2,1
1,1,job12051,1,1
4,0,job11973,2,1
3,0,job11884,1,1
2,0,job11982,4,1
3,0,job11657,1,1
3,0,job11964,1,1
2,0,job11875,2,1
4,1,job11943,3,1
1,0,job11806,4,1
3,0,job11777,3,1
1,1,job12061,1,1
3,0,job11934,3,1
4,1,job11608,1,1
2,0,job11845,4,1
3,0,job11687,1,1
4,0,job11923,1,1
2,1,job11992,1,1
4,1,job11758,3,1
4,0,job11953,3,1
1,0,job12071,3,1
3,0,job11797,3,1
1,0,job11786,4,1
2,0,job11895,4,1
3,1,job11974,2,1
1,1,job12081,1,1
3,1,job11647,2,1
3,0,job11827,3,1
4,0,job11983,4,1
2,1,job11835,2,1
3,0,job11924,1,1
2,1,job12032,3,1
4,1,job11568,2,1
1,0,job12091,2,1
3,1,job11854,2,1
3,0,job11954,3,1
1,0,job11696,2,1
2,0,job11885,1,1
3,0,job11677,1,1
3,1,job11807,4,1
1,1,job11876,2,1
3,1,job11984,4,1
4,1,job11658,1,1
1,0,job12101,4,1
1,0,job11866,3,1
2,1,job12072,3,1
4,0,job11738,4,1
1,0,job11846,4,1
2,1,job11965,1,1
2,0,job12002,2,1
3,0,job11944,3,1
1,0,job11896,4,1
1,1,job12111,3,1
4,0,job11993,1,1
4,1,job11778,3,1
3,1,job11787,4,1
2,0,job11905,4,1
3,0,job11994,1,1
1,0,job11886,1,1
2,0,job11935,3,1
1,0,job12121,1,1
4,0,job12003,2,1
2,1,job12012,2,1
4,1,job11688,1,1
1,1,job11836,2,1
2,0,job12092,2,1
1,0,job11906,4,1
3,0,job12004,2,1
1,0,job12131,4,1
2,0,job11915,4,1
4,1,job11798,3,1
3,0,job11707,2,1
4,1,job11828,3,1
1,0,job11936,3,1
4,0,job12033,3,1
3,0,job11697,2,1
1,0,job12141,4,1
4,0,job12093,2,1
2,0,job11925,1,1
3,0,job12034,3,1
4,0,job11748,4,1
2,1,job12022,1,1
2,0,job12102,4,1
1,0,job12151,3,1
1,0,job11916,4,1
4,0,job12073,3,1
3,1,job12094,2,1
3,0,job11867,3,1
2,0,job11955,3,1
2,1,job12042,1,1
1,1,job11966,1,1
2,1,job11975,2,1
1,1,job11926,1,1
4,1,job11678,1,1
1,1,job12161,2,1
3,1,job11847,4,1
4,0,job12013,2,1
3,0,job12074,3,1
4,0,job11648,2,1
2,0,job11945,3,1
3,1,job11897,4,1
1,1,job12171,1,1
3,0,job11817,1,1
3,1,job12014,2,1
4,0,job12103,4,1
4,0,job12023,1,1
2,1,job11995,1,1
2,0,job11855,2,1
2,1,job12052,1,1
1,0,job11956,3,1
4,0,job12043,1,1
1,0,job12181,4,1
3,0,job11887,1,1
1,0,job11946,3,1
3,1,job12104,4,1
2,1,job12005,2,1
2,1,job12062,1,1
1,1,job12191,2,1
4,0,job11808,4,1
2,0,job12122,1,1
3,0,job12024,1,1
1,1,job11976,2,1
3,0,job12044,1,1
4,0,job11708,2,1
2,1,job12082,1,1
1,0,job12201,3,1
3,1,job11907,4,1
1,1,job11856,2,1
1,1,job11996,1,1
4,1,job11698,2,1
2,0,job11985,4,1
2,1,job12132,4,1
4,0,job12053,1,1
1,1,job12211,2,1
3,0,job11877,2,1
4,0,job12123,1,1
2,0,job12035,3,1
3,0,job11937,3,1
4,1,job11868,3,1
1,0,job11986,4,1
1,1,job12221,1,1
2,0,job12112,3,1
4,0,job11788,4,1
2,1,job12142,4,1
3,0,job12054,1,1
3,0,job12124,1,1
1,1,job12006,2,1
2,0,job12075,3,1
1,0,job12036,3,1
2,0,job12152,3,1
1,0,job12231,3,1
4,1,job11818,1,1
2,0,job12095,2,1
3,0,job11837,2,1
4,0,job12063,1,1
4,1,job11888,1,1
3,1,job11917,4,1
1,0,job12241,4,1
3,0,job12064,1,1
4,0,job12113,3,1
3,0,job11957,3,1
4,0,job12083,1,1
2,0,job12025,1,1
3,0,job12114,3,1
3,0,job11967,1,1
1,0,job12251,4,1
1,1,job12076,3,1
4,0,job11848,4,1
2,1,job12182,4,1
3,0,job12084,1,1
2,0,job12045,1,1
3,0,job11947,3,1
4,0,job12133,4,1
1,1,job12261,1,1
3,0,job11927,1,1
4,0,job12153,3,1
4,0,job11878,2,1
2,1,job12202,3,1
4,0,job11898,4,1
3,1,job12134,4,1
1,1,job12271,2,1
4,1,job11938,3,1
4,0,job12143,4,1
3,0,job12154,3,1
3,1,job11987,4,1
1,1,job12281,2,1
1,0,job12096,2,1
2,0,job12015,2,1
2,1,job12162,2,1
2,0,job12055,1,1
3,0,job12037,3,1
4,0,job12183,4,1
1,1,job12026,1,1
2,1,job12232,3,1
2,0,job12125,1,1
1,1,job12291,1,1
2,0,job12172,1,1
1,0,job12046,1,1
2,1,job12242,4,1
2,0,job12105,4,1
4,0,job12203,3,1
3,1,job12144,4,1
4,0,job11838,2,1
2,1,job12252,4,1
1,0,job12301,4,1
4,0,job12163,2,1
3,1,job12184,4,1
2,0,job12192,2,1
1,1,job12016,2,1
2,0,job12065,1,1
3,0,job12204,3,1
4,0,job11908,4,1
1,0,job12311,4,1
3,0,job12097,2,1
4,1,job11958,3,1
1,0,job12056,1,1
4,0,job12233,3,1
3,0,job11977,2,1
1,0,job12321,4,1
2,0,job12115,3,1
1,0,job12126,1,1
4,0,job11918,4,1
3,1,job12164,2,1
4,1,job11968,1,1
3,0,job12047,1,1
4,0,job12243,4,1
4,0,job12173,1,1
3,1,job11857,2,1
1,1,job12331,1,1
2,1,job12302,4,1
1,0,job12106,4,1
2,1,job12135,4,1
2,0,job12085,1,1
3,0,job12234,3,1
4,0,job12253,4,1
1,0,job12341,3,1
2,1,job12312,4,1
4,1,job11948,3,1
4,0,job12193,2,1
3,0,job11997,1,1
4,1,job11928,1,1
1,0,job12066,1,1
4,0,job11988,4,1
1,0,job12351,3,1
3,1,job12244,4,1
4,0,job12303,4,1
2,0,job12155,3,1
3,0,job12057,1,1
3,0,job12174,1,1
1,1,job12116,3,1
1,0,job12136,4,1
2,0,job12212,2,1
4,1,job12038,3,1
1,0,job12361,4,1
2,1,job12322,4,1
3,1,job12254,4,1
1,1,job12086,1,1
2,1,job12145,4,1
2,0,job12205,3,1
4,0,job12313,4,1
1,0,job12371,1,1
2,1,job12222,1,1
3,0,job12194,2,1
1,0,job12156,3,1
4,0,job12098,2,1
3,0,job12127,1,1
2,1,job12185,4,1
4,0,job12213,2,1
1,0,job12381,3,1
4,0,job12323,4,1
3,1,job12007,2,1
3,0,job12304,4,1
4,0,job11978,2,1
3,1,job12107,4,1
1,0,job12146,4,1
1,0,job12206,3,1
3,0,job12077,3,1
3,1,job12314,4,1
4,1,job12048,1,1
1,1,job12391,2,1
2,0,job12165,2,1
2,1,job12342,3,1
4,0,job12223,1,1
2,0,job12235,3,1
2,1,job12262,1,1
4,1,job11858,2,1
1,0,job12401,4,1
1,0,job12186,4,1
4,1,job11998,1,1
1,1,job12166,2,1
3,1,job12214,2,1
3,0,job12067,1,1
4,1,job12058,1,1
1,1,job12411,2,1
2,0,job12245,4,1
2,1,job12272,2,1
3,1,job12324,4,1
1,0,job12236,3,1
2,1,job12352,3,1
2,1,job12175,1,1
4,0,job12343,3,1
1,0,job12421,4,1
1,0,job12246,4,1
3,1,job12137,4,1
4,0,job12263,1,1
2,0,job12255,4,1
2,1,job12282,2,1
2,1,job12195,2,1
3,0,job12224,1,1
2,0,job12362,4,1
4,0,job12273,2,1
1,0,job12431,3,1
1,0,job12256,4,1
3,0,job12344,3,1
4,1,job12128,1,1
4,0,job12008,2,1
3,0,job12264,1,1
2,0,job12372,1,1
3,0,job12027,1,1
1,1,job12441,1,1
4,0,job12353,3,1
3,0,job12157,3,1
4,0,job12363,4,1
3,1,job12274,2,1
1,1,job12176,1,1
2,0,job12305,4,1
2,0,job12292,1,1
4,0,job12108,4,1
1,0,job12451,4,1
2,1,job12382,3,1
4,0,job12373,1,1
4,0,job12283,2,1
4,1,job12078,3,1
1,0,job12306,4,1
3,0,job12354,3,1
3,1,job12147,4,1
4,1,job12068,1,1
1,0,job12461,3,1
2,0,job12315,4,1
3,1,job12017,2,1
3,0,job12207,3,1
1,1,job12196,2,1
3,1,job12364,4,1
2,0,job12225,1,1
4,0,job12293,1,1
1,1,job12471,1,1
2,0,job12402,4,1
2,1,job12332,1,1
1,0,job12316,4,1
2,0,job12215,2,1
2,1,job12345,3,1
3,0,job12374,1,1
3,0,job12117,3,1
3,1,job12187,4,1
4,0,job12383,3,1
1,0,job12481,3,1
1,1,job12226,1,1
2,1,job12265,1,1
3,0,job12284,2,1
3,0,job12237,3,1
3,0,job12294,1,1
4,0,job12333,1,1
2,0,job12325,4,1
4,1,job12028,1,1
2,0,job12422,4,1
3,0,job12087,1,1
1,0,job12491,4,1
3,0,job12384,3,1
4,0,job12403,4,1
4,1,job12158,3,1
1,0,job12346,3,1
3,0,job12334,1,1
3,1,job12247,4,1
1,0,job12501,1,1
2,0,job12355,3,1
4,0,job12138,4,1
1,1,job12266,1,1
2,0,job12392,2,1
3,1,job12404,4,1
2,1,job12432,3,1
4,1,job12208,3,1
1,1,job12216,2,1
1,0,job12511,4,1
2,0,job12375,1,1
3,1,job12257,4,1
1,0,job12326,4,1
2,0,job12275,2,1
3,0,job12167,2,1
1,0,job12521,1,1
2,0,job12452,4,1
4,0,job12433,3,1
4,1,job12118,3,1
3,0,job12434,3,1
4,0,job12423,4,1
3,1,job12307,4,1
1,0,job12531,1,1
4,0,job12148,4,1
2,1,job12412,2,1
2,1,job12285,2,1
1,0,job12356,3,1
3,1,job12424,4,1
2,1,job12462,3,1
4,0,job12413,2,1
1,1,job12541,2,1
4,0,job12018,2,1
4,1,job12238,3,1
2,0,job12442,1,1
4,0,job12393,2,1
3,1,job12317,4,1
1,1,job12376,1,1
2,0,job12295,1,1
3,0,job12414,2,1
1,1,job12551,1,1
1,1,job12286,2,1
2,1,job12482,3,1
2,0,job12365,4,1
3,0,job12177,1,1
4,1,job12088,1,1
1,0,job12561,3,1
2,1,job12492,4,1
2,1,job12385,3,1
1,1,job12276,2,1
3,0,job12394,2,1
4,0,job12463,3,1
3,0,job12347,3,1
1,0,job12571,4,1
3,0,job12197,2,1
4,0,job12188,4,1
3,0,job12464,3,1
2,0,job12335,1,1
4,0,job12483,3,1
2,0,job12502,1,1
4,0,job12453,4,1
1,0,job12581,4,1
2,0,job12472,1,1
4,0,job12168,2,1
3,0,job12484,3,1
4,0,job12248,4,1
2,1,job12512,4,1
4,0,job12443,1,1
1,0,job12591,4,1
2,1,job12435,3,1
3,1,job12454,4,1
4,0,job12493,4,1
1,1,job12296,1,1
3,0,job12227,1,1
3,1,job12327,4,1
2,0,job12405,4,1
1,0,job12386,3,1
1,0,job12366,4,1
1,0,job12601,3,1
2,0,job12415,2,1
2,0,job12522,1,1
3,0,job12267,1,1
1,0,job12336,1,1
4,1,job12178,1,1
4,0,job12258,4,1
1,0,job12611,4,1
4,0,job12513,4,1
2,0,job12532,1,1
3,0,job12444,1,1
4,0,job12503,1,1
3,0,job12217,2,1
3,0,job12357,3,1
1,0,job12436,3,1
3,1,job12494,4,1
1,0,job12621,4,1
2,1,job12395,2,1
4,0,job12473,1,1
4,0,job12308,4,1
2,1,job12562,3,1
4,1,job12348,3,1
1,0,job12406,4,1
2,1,job12542,2,1
1,1,job12631,1,1
3,1,job12514,4,1
2,1,job12572,4,1
1,1,job12396,2,1
3,0,job12504,1,1
4,0,job12198,2,1
2,0,job12425,4,1
2,1,job12582,4,1
1,1,job12641,2,1
3,0,job12474,1,1
1,1,job12416,2,1
2,1,job12465,3,1
2,1,job12592,4,1
3,0,job12377,1,1
3,0,job12387,3,1
4,0,job12563,3,1
2,0,job12485,3,1
4,0,job12318,4,1
1,1,job12651,2,1
4,0,job12523,1,1
2,0,job12552,1,1
4,0,job12543,2,1
4,1,job12228,1,1
3,1,job12367,4,1
4,0,job12533,1,1
1,1,job12661,2,1
4,1,job12268,1,1
3,0,job12564,3,1
2,0,job12455,4,1
2,1,job12602,3,1
1,0,job12426,4,1
3,0,job12287,2,1
4,0,job12573,4,1
2,0,job12445,1,1
1,1,job12671,2,1
1,0,job12486,3,1
3,0,job12524,1,1
4,0,job12328,4,1
4,1,job12218,2,1
3,0,job12337,1,1
4,0,job12583,4,1
3,1,job12277,2,1
1,1,job12681,2,1
3,1,job12544,2,1
4,1,job12358,3,1
4,0,job12553,1,1
2,0,job12612,4,1
1,0,job12466,3,1
3,0,job12534,1,1
1,1,job12691,2,1
2,0,job12495,4,1
1,0,job12456,4,1
3,1,job12437,3,1
3,0,job12297,1,1
2,0,job12505,1,1
3,1,job12574,4,1
1,1,job12446,1,1
2,1,job12622,4,1
1,0,job12701,2,1
2,0,job12475,1,1
4,0,job12593,4,1
2,1,job12632,1,1
2,0,job12515,4,1
